ref_id,TC_1,TC_2,TC_3
Vir3|86803,0,0,0
Vir3|86804,0,0,0
Vir3|86805,0,0,0
Vir3|86806,0,0,0
Vir3|86807,0,0,0
Vir3|86808,0,0,0
Vir3|86809,0,0,0
Vir3|86810,0,0,0
Vir3|86811,0,0,1
Vir3|86812,0,0,0
Vir3|86813,0,0,0
Vir3|86814,0,0,0
Vir3|86815,0,0,0
Vir3|86816,0,0,0
Vir3|86817,0,0,0
Vir3|86818,0,0,0
Vir3|86819,0,0,0
Vir3|86820,0,0,0
Vir3|86821,0,0,0
Vir3|86822,0,0,0
Vir3|86823,0,0,0
Vir3|86824,0,0,0
Vir3|86825,0,0,0
Vir3|86826,0,0,0
Vir3|86827,0,0,0
Vir3|86828,0,0,0
Vir3|86829,0,0,0
Vir3|86830,0,0,0
Vir3|86831,0,0,0
Vir3|86832,0,0,0
Vir3|86833,0,0,0
Vir3|86834,0,0,0
Vir3|86835,0,0,0
Vir3|86836,0,0,0
Vir3|86837,0,0,0
Vir3|86838,0,0,0
Vir3|86839,0,0,0
Vir3|86840,0,0,0
Vir3|86841,0,0,0
Vir3|86842,0,0,0
Vir3|86843,0,0,0
Vir3|86844,0,0,0
Vir3|86845,0,0,0
Vir3|86846,0,0,0
Vir3|86847,0,0,0
Vir3|86848,0,0,0
Vir3|86849,0,0,0
Vir3|86850,0,0,0
Vir3|86851,0,0,0
Vir3|86852,0,0,0
Vir3|86853,0,0,0
Vir3|86854,0,0,0
Vir3|86855,0,0,0
Vir3|86856,0,0,0
Vir3|86857,0,0,0
Vir3|86858,0,0,0
Vir3|86859,0,0,0
Vir3|86860,0,0,0
Vir3|86861,0,0,0
Vir3|86862,0,0,0
Vir3|86863,0,0,0
Vir3|86864,0,0,0
Vir3|86865,0,0,0
Vir3|86866,0,0,0
Vir3|86867,0,0,0
Vir3|86868,0,0,0
Vir3|86869,0,0,0
Vir3|86870,0,0,0
Vir3|86871,0,0,0
Vir3|86872,0,0,0
Vir3|86873,0,0,0
Vir3|86874,0,0,0
Vir3|86875,0,0,0
Vir3|86876,0,0,0
Vir3|86877,0,0,0
Vir3|86878,0,0,0
Vir3|86879,0,0,0
Vir3|86880,0,0,0
Vir3|86881,0,0,0
Vir3|86882,0,0,0
Vir3|86883,0,0,0
Vir3|86884,0,0,0
Vir3|86885,0,0,0
Vir3|86886,0,0,0
Vir3|86887,0,0,0
Vir3|86888,0,0,0
Vir3|86889,0,0,0
Vir3|86890,0,0,0
Vir3|86891,0,0,0
Vir3|86892,0,0,0
Vir3|86893,0,0,0
Vir3|86894,0,0,0
Vir3|86895,0,0,0
Vir3|86896,0,0,0
Vir3|86897,0,0,0
Vir3|86898,0,0,0
Vir3|86899,0,0,0
Vir3|86900,0,0,0
Vir3|86901,0,0,0
Vir3|86902,0,0,0
Vir3|86903,0,0,0
Vir3|86904,0,0,0
Vir3|86905,0,0,0
Vir3|86906,0,0,0
Vir3|86907,0,0,0
Vir3|86908,0,0,0
Vir3|86909,0,0,0
Vir3|86910,0,0,0
Vir3|86911,0,0,0
Vir3|86912,0,0,0
Vir3|86913,0,0,0
Vir3|86914,0,0,0
Vir3|86915,0,0,0
Vir3|86916,0,0,0
Vir3|86917,0,0,0
Vir3|86918,0,0,0
Vir3|86919,0,0,0
Vir3|86920,0,0,0
Vir3|86921,0,0,0
Vir3|86922,0,0,0
Vir3|86923,0,0,0
Vir3|86924,0,0,0
Vir3|86925,0,0,0
Vir3|86926,0,0,0
Vir3|86927,0,0,0
Vir3|86928,0,0,0
Vir3|86929,0,0,0
Vir3|86930,0,0,0
Vir3|86931,0,0,0
Vir3|86932,0,0,0
Vir3|86933,0,0,0
Vir3|86934,0,0,0
Vir3|86935,1,0,0
Vir3|86936,0,0,0
Vir3|86937,0,0,0
Vir3|86938,0,0,0
Vir3|86939,0,0,0
Vir3|86940,0,0,0
Vir3|86941,0,0,0
Vir3|86942,0,0,0
Vir3|86943,0,0,0
Vir3|86944,0,0,0
Vir3|86945,0,0,0
Vir3|86946,0,0,0
Vir3|86947,0,0,0
Vir3|86948,0,0,0
Vir3|86949,0,0,0
Vir3|86950,0,0,0
Vir3|86951,0,0,0
Vir3|86952,0,0,0
Vir3|86953,0,0,0
Vir3|86954,0,0,0
Vir3|86955,0,0,0
Vir3|86956,0,0,0
Vir3|86957,0,0,0
Vir3|86958,0,0,0
Vir3|86959,0,0,0
Vir3|86960,0,0,0
Vir3|86961,0,0,0
Vir3|86962,0,0,0
Vir3|86963,0,0,0
Vir3|86964,0,0,0
Vir3|86965,0,0,0
Vir3|86966,0,0,0
Vir3|86967,0,0,0
Vir3|86968,0,0,0
Vir3|86969,0,0,0
Vir3|86970,0,0,0
Vir3|86971,0,0,0
Vir3|86972,0,0,0
Vir3|86973,0,0,0
Vir3|86974,0,0,0
Vir3|86975,0,0,0
Vir3|86976,0,0,0
Vir3|86977,0,0,0
Vir3|86978,0,0,0
Vir3|86979,0,0,0
Vir3|86980,0,0,0
Vir3|86981,0,0,0
Vir3|86982,0,0,0
Vir3|86983,0,0,0
Vir3|86984,0,0,0
Vir3|86985,0,0,0
Vir3|86986,0,0,0
Vir3|86987,0,0,0
Vir3|86988,0,0,0
Vir3|86989,1,0,0
Vir3|86990,0,0,0
Vir3|86991,0,0,0
Vir3|86992,0,0,0
Vir3|86993,0,0,0
Vir3|86994,0,0,0
Vir3|86995,0,0,0
Vir3|86996,0,0,0
Vir3|86997,0,0,0
Vir3|86998,0,0,0
Vir3|86999,0,0,0
Vir3|87000,0,0,0
Vir3|87001,0,0,0
Vir3|87002,0,0,0
Vir3|87003,0,0,0
Vir3|87004,0,0,0
Vir3|87005,0,0,0
Vir3|87006,0,0,0
Vir3|87007,0,0,0
Vir3|87008,0,0,0
Vir3|87009,0,0,0
Vir3|87010,0,0,0
Vir3|87011,1,0,0
Vir3|87012,0,0,0
Vir3|87013,0,0,0
Vir3|87014,0,0,0
Vir3|87015,0,0,0
Vir3|87016,0,0,0
Vir3|87017,0,0,0
Vir3|87018,0,0,0
Vir3|87019,0,0,0
Vir3|87020,0,0,0
Vir3|87021,0,0,0
Vir3|87022,0,0,0
Vir3|87023,0,0,0
Vir3|87024,0,0,0
Vir3|87025,0,0,0
Vir3|87026,0,0,0
Vir3|87027,0,0,0
Vir3|87028,0,0,0
Vir3|87029,0,0,0
Vir3|87030,0,0,0
Vir3|87031,0,0,0
Vir3|87032,0,0,0
Vir3|87033,0,0,0
Vir3|87034,0,0,0
Vir3|87035,0,0,0
Vir3|87036,0,0,0
Vir3|87037,0,0,0
Vir3|87038,0,0,0
Vir3|87039,0,0,0
Vir3|87040,0,0,0
Vir3|87041,0,0,0
Vir3|87042,0,0,0
Vir3|87043,0,0,0
Vir3|87044,0,0,0
Vir3|87045,0,0,0
Vir3|87046,0,0,0
Vir3|87047,0,0,0
Vir3|87048,0,0,0
Vir3|87049,0,0,0
Vir3|87050,0,0,0
Vir3|87051,0,0,0
Vir3|87052,0,0,0
Vir3|87053,0,0,0
Vir3|87054,0,0,0
Vir3|87055,0,0,0
Vir3|87056,0,0,0
Vir3|87057,0,0,0
Vir3|87058,0,0,0
Vir3|87059,0,0,0
Vir3|87060,0,0,0
Vir3|87061,0,0,0
Vir3|87062,0,0,0
Vir3|87063,0,0,0
Vir3|87064,0,0,0
Vir3|87065,0,0,0
Vir3|87066,0,0,0
Vir3|87067,0,0,0
Vir3|87068,0,0,0
Vir3|87069,0,0,0
Vir3|87070,0,0,0
Vir3|87071,0,0,0
Vir3|87072,0,0,0
Vir3|87073,0,0,0
Vir3|87074,0,0,0
Vir3|87075,0,0,0
Vir3|87076,0,0,0
Vir3|87077,0,0,0
Vir3|87078,0,0,0
Vir3|87079,0,0,0
Vir3|87080,0,0,0
Vir3|87081,0,0,0
Vir3|87082,0,0,0
Vir3|87083,0,0,0
Vir3|87084,0,0,0
Vir3|87085,0,0,0
Vir3|87086,0,0,0
Vir3|87087,0,0,0
Vir3|87088,0,0,0
Vir3|87089,0,0,0
Vir3|87090,0,0,0
Vir3|87091,0,0,0
Vir3|87092,0,0,0
Vir3|87093,0,0,0
Vir3|87094,0,0,0
Vir3|87095,0,0,0
Vir3|87096,0,0,0
Vir3|87097,0,0,0
Vir3|87098,0,0,0
Vir3|87099,0,0,0
Vir3|87100,0,0,0
Vir3|87101,0,0,0
Vir3|87102,0,0,0
Vir3|87103,0,0,0
Vir3|87104,0,0,0
Vir3|87105,0,0,0
Vir3|87106,0,0,0
Vir3|87107,0,0,0
Vir3|87108,0,0,0
Vir3|87109,0,0,0
Vir3|87110,0,0,0
Vir3|87111,0,0,0
Vir3|87112,0,0,0
Vir3|87113,0,0,0
Vir3|87114,0,0,0
Vir3|87115,0,0,0
Vir3|87116,0,0,0
Vir3|87117,0,0,0
Vir3|87118,0,0,0
Vir3|87119,0,0,0
Vir3|87120,0,0,0
Vir3|87121,0,0,0
Vir3|87122,0,0,0
Vir3|87123,0,0,0
Vir3|87124,0,0,0
Vir3|87125,0,0,0
Vir3|87126,0,0,0
Vir3|87127,0,0,0
Vir3|87128,0,0,0
Vir3|87129,0,0,0
Vir3|87130,0,0,0
Vir3|87131,0,0,0
Vir3|87132,0,0,0
Vir3|87133,0,0,0
Vir3|87134,0,0,0
Vir3|87135,0,0,0
Vir3|87136,0,0,0
Vir3|87137,0,0,0
Vir3|87138,0,0,0
Vir3|87139,0,0,0
Vir3|87140,0,0,0
Vir3|87141,0,0,0
Vir3|87142,0,0,0
Vir3|87143,0,0,0
Vir3|87144,0,0,0
Vir3|87145,0,0,0
Vir3|87146,0,0,0
Vir3|87147,0,0,0
Vir3|87148,0,0,0
Vir3|87149,0,0,0
Vir3|87150,0,0,0
Vir3|87151,0,0,0
Vir3|87152,0,0,0
Vir3|87153,0,0,0
Vir3|87154,0,0,0
Vir3|87155,0,0,0
Vir3|87156,0,0,0
Vir3|87157,0,0,0
Vir3|87158,0,0,0
Vir3|87159,0,0,0
Vir3|87160,0,0,0
Vir3|87161,0,0,0
Vir3|87162,0,0,0
Vir3|87163,0,0,0
Vir3|87164,0,0,0
Vir3|87165,0,0,0
Vir3|87166,0,0,0
Vir3|87167,0,0,0
Vir3|87168,0,0,0
Vir3|87169,0,0,0
Vir3|87170,0,0,0
Vir3|87171,0,0,0
Vir3|87172,0,0,0
Vir3|87173,0,0,0
Vir3|87174,0,0,0
Vir3|87175,0,0,0
Vir3|87176,0,0,0
Vir3|87177,0,0,0
Vir3|87178,0,0,0
Vir3|87179,0,0,0
Vir3|87180,0,0,0
Vir3|87181,0,0,0
Vir3|87182,0,0,0
Vir3|87183,0,0,0
Vir3|87184,0,0,0
Vir3|87185,0,0,0
Vir3|87186,0,0,0
Vir3|87187,0,0,0
Vir3|87188,0,0,0
Vir3|87189,0,0,0
Vir3|87190,0,0,0
Vir3|87191,0,0,0
Vir3|87192,0,0,0
Vir3|87193,0,0,0
Vir3|87194,0,0,0
Vir3|87195,0,0,0
Vir3|87196,0,0,0
Vir3|87197,0,0,0
Vir3|87198,0,0,0
Vir3|87199,0,0,0
Vir3|87200,0,0,0
Vir3|87201,0,0,0
Vir3|87202,0,0,0
Vir3|87203,0,0,0
Vir3|87204,0,0,0
Vir3|87205,0,0,0
Vir3|87206,0,0,0
Vir3|87207,0,0,0
Vir3|87208,0,0,0
Vir3|87209,0,0,0
Vir3|87210,0,0,0
Vir3|87211,0,0,0
Vir3|87212,0,0,0
Vir3|87213,0,0,0
Vir3|87214,0,0,0
Vir3|87215,0,0,0
Vir3|87216,0,0,0
Vir3|87217,0,0,0
Vir3|87218,0,0,0
Vir3|87219,0,0,0
Vir3|87220,0,0,0
Vir3|87221,0,0,0
Vir3|87222,0,0,0
Vir3|87223,0,0,0
Vir3|87224,0,0,0
Vir3|87225,0,0,0
Vir3|87226,0,0,0
Vir3|87227,0,0,0
Vir3|87228,0,0,0
Vir3|87229,0,0,0
Vir3|87230,0,0,0
Vir3|87231,0,0,0
Vir3|87232,0,0,0
Vir3|87233,0,0,0
Vir3|87234,0,0,0
Vir3|87235,0,0,0
Vir3|87236,0,0,0
Vir3|87237,0,0,0
Vir3|87238,0,0,0
Vir3|87239,0,0,0
Vir3|87240,0,0,0
Vir3|87241,0,0,0
Vir3|87242,0,0,0
Vir3|87243,0,0,0
Vir3|87244,0,0,0
Vir3|87245,0,0,0
Vir3|87246,0,0,0
Vir3|87247,0,0,0
Vir3|87248,0,0,0
Vir3|87249,0,0,0
Vir3|87250,0,0,0
Vir3|87251,0,0,0
Vir3|87252,0,0,0
Vir3|87253,0,0,0
Vir3|87254,0,0,0
Vir3|87255,0,0,0
Vir3|87256,0,0,0
Vir3|87257,0,0,0
Vir3|87258,0,0,0
Vir3|87259,0,0,0
Vir3|87260,0,0,0
Vir3|87261,0,0,0
Vir3|87262,0,0,0
Vir3|87263,0,0,0
Vir3|87264,0,0,0
Vir3|87265,0,0,0
Vir3|87266,0,0,0
Vir3|87267,0,0,0
Vir3|87268,0,0,0
Vir3|87269,0,0,0
Vir3|87270,0,0,0
Vir3|87271,0,0,0
Vir3|87272,0,0,0
Vir3|87273,0,0,0
Vir3|87274,0,0,0
Vir3|87275,0,0,0
Vir3|87276,0,0,0
Vir3|87277,0,0,0
Vir3|87278,0,0,0
Vir3|87279,0,0,0
Vir3|87280,0,0,0
Vir3|87281,0,0,0
Vir3|87282,0,0,0
Vir3|87283,0,0,0
Vir3|87284,0,0,0
Vir3|87285,0,0,0
Vir3|87286,0,0,0
Vir3|87287,0,0,0
Vir3|87288,0,0,0
Vir3|87289,0,0,0
Vir3|87290,0,0,0
Vir3|87291,0,0,0
Vir3|87292,0,0,0
Vir3|87293,0,0,0
Vir3|87294,0,0,0
Vir3|87295,0,0,0
Vir3|87296,0,0,0
Vir3|87297,0,0,0
Vir3|87298,0,0,0
Vir3|87299,0,0,0
Vir3|87300,0,0,0
Vir3|87301,0,0,0
Vir3|87302,0,0,0
Vir3|87303,0,0,0
Vir3|87304,0,0,0
Vir3|87305,0,0,0
Vir3|87306,0,0,0
Vir3|87307,0,0,0
Vir3|87308,0,0,0
Vir3|87309,0,0,0
Vir3|87310,0,0,0
Vir3|87311,0,0,0
Vir3|87312,0,0,0
Vir3|87313,0,0,0
Vir3|87314,0,0,0
Vir3|87315,0,0,0
Vir3|87316,0,0,0
Vir3|87317,0,0,0
Vir3|87318,0,0,0
Vir3|87319,0,0,0
Vir3|87320,0,0,0
Vir3|87321,0,0,0
Vir3|87322,0,0,0
Vir3|87323,0,0,0
Vir3|87324,1,0,0
Vir3|87325,0,0,0
Vir3|87326,0,0,0
Vir3|87327,0,0,0
Vir3|87328,0,0,0
Vir3|87329,0,0,0
Vir3|87330,0,0,0
Vir3|87331,0,0,0
Vir3|87332,0,0,0
Vir3|87333,0,0,0
Vir3|87334,0,0,0
Vir3|87335,0,0,0
Vir3|87336,0,0,0
Vir3|87337,0,0,0
Vir3|87338,0,0,0
Vir3|87339,0,0,0
Vir3|87340,0,0,0
Vir3|87341,0,0,0
Vir3|87342,0,0,0
Vir3|87343,0,0,0
Vir3|87344,0,0,0
Vir3|87345,0,0,0
Vir3|87346,0,0,0
Vir3|87347,0,0,0
Vir3|87348,0,0,0
Vir3|87349,0,0,0
Vir3|87350,0,0,0
Vir3|87351,0,0,0
Vir3|87352,0,0,0
Vir3|87353,0,0,0
Vir3|87354,0,0,1
Vir3|87355,0,0,0
Vir3|87356,0,0,0
Vir3|87357,0,0,0
Vir3|87358,0,0,0
Vir3|87359,0,0,0
Vir3|87360,0,0,0
Vir3|87361,0,0,0
Vir3|87362,0,0,0
Vir3|87363,0,0,0
Vir3|87364,0,0,0
Vir3|87365,0,0,0
Vir3|87366,0,0,0
Vir3|87367,0,0,0
Vir3|87368,0,0,0
Vir3|87369,0,0,0
Vir3|87370,0,0,0
Vir3|87371,0,0,0
Vir3|87372,0,0,0
Vir3|87373,0,0,0
Vir3|87374,0,0,0
Vir3|87375,0,0,0
Vir3|87376,0,0,0
Vir3|87377,0,0,0
Vir3|87378,0,0,0
Vir3|87379,0,0,0
Vir3|87380,0,0,0
Vir3|87381,0,0,0
Vir3|87382,0,0,0
Vir3|87383,0,0,0
Vir3|87384,0,0,0
Vir3|87385,0,0,0
Vir3|87386,0,0,0
Vir3|87387,0,0,0
Vir3|87388,0,0,0
Vir3|87389,0,0,0
Vir3|87390,0,0,0
Vir3|87391,0,0,0
Vir3|87392,0,0,0
Vir3|87393,0,0,0
Vir3|87394,0,0,0
Vir3|87395,0,0,0
Vir3|87396,0,0,0
Vir3|87397,0,0,0
Vir3|87398,0,0,0
Vir3|87399,0,0,0
Vir3|87400,0,0,0
Vir3|87401,0,0,0
Vir3|87402,0,0,0
Vir3|87403,0,0,0
Vir3|87404,0,0,0
Vir3|87405,0,0,0
Vir3|87406,0,0,0
Vir3|87407,0,0,0
Vir3|87408,0,0,0
Vir3|87409,0,0,0
Vir3|87410,0,0,0
Vir3|87411,0,0,0
Vir3|87412,0,0,0
Vir3|87413,0,0,0
Vir3|87414,0,0,0
Vir3|87415,0,0,0
Vir3|87416,0,0,0
Vir3|87417,0,0,0
Vir3|87418,0,0,0
Vir3|87419,0,0,0
Vir3|87420,0,0,0
Vir3|87421,0,0,0
Vir3|87422,0,0,0
Vir3|87423,0,0,0
Vir3|87424,0,0,0
Vir3|87425,0,0,0
Vir3|87426,0,0,0
Vir3|87427,0,0,0
Vir3|87428,0,0,0
Vir3|87429,0,0,0
Vir3|87430,0,0,0
Vir3|87431,0,0,0
Vir3|87432,0,0,0
Vir3|87433,0,0,0
Vir3|87434,0,0,0
Vir3|87435,0,0,0
Vir3|87436,0,0,0
Vir3|87437,0,0,0
Vir3|87438,0,0,0
Vir3|87439,0,0,0
Vir3|87440,0,0,0
Vir3|87441,0,0,0
Vir3|87442,0,0,0
Vir3|87443,0,0,0
Vir3|87444,0,0,0
Vir3|87445,0,0,0
Vir3|87446,0,0,0
Vir3|87447,0,0,0
Vir3|87448,0,0,0
Vir3|87449,0,0,0
Vir3|87450,0,0,0
Vir3|87451,0,0,0
Vir3|87452,0,0,0
Vir3|87453,0,0,0
Vir3|87454,0,0,0
Vir3|87455,0,0,0
Vir3|87456,0,0,0
Vir3|87457,0,0,0
Vir3|87458,0,0,0
Vir3|87459,0,0,0
Vir3|87460,0,0,0
Vir3|87461,0,0,0
Vir3|87462,0,0,0
Vir3|87463,0,0,0
Vir3|87464,0,0,0
Vir3|87465,0,0,0
Vir3|87466,0,0,0
Vir3|87467,0,0,0
Vir3|87468,0,0,0
Vir3|87469,0,0,0
Vir3|87470,0,0,0
Vir3|87471,0,0,0
Vir3|87472,0,0,0
Vir3|87473,0,0,0
Vir3|87474,0,0,0
Vir3|87475,0,0,0
Vir3|87476,0,0,0
Vir3|87477,0,0,0
Vir3|87478,0,0,0
Vir3|87479,0,0,0
Vir3|87480,0,0,0
Vir3|87481,0,0,0
Vir3|87482,0,0,0
Vir3|87483,0,0,0
Vir3|87484,0,0,0
Vir3|87485,0,0,0
Vir3|87486,0,0,0
Vir3|87487,0,0,0
Vir3|87488,0,0,0
Vir3|87489,0,0,0
Vir3|87490,0,0,0
Vir3|87491,0,0,0
Vir3|87492,0,0,0
Vir3|87493,0,0,0
Vir3|87494,0,0,0
Vir3|87495,0,0,0
Vir3|87496,0,0,0
Vir3|87497,0,0,0
Vir3|87498,0,0,0
Vir3|87499,0,0,0
Vir3|87500,0,0,0
Vir3|87501,0,0,0
Vir3|87502,0,0,0
Vir3|87503,0,0,0
Vir3|87504,0,0,0
Vir3|87505,0,0,0
Vir3|87506,0,0,0
Vir3|87507,0,0,0
Vir3|87508,0,0,0
Vir3|87509,0,0,0
Vir3|87510,0,0,0
Vir3|87511,0,0,0
Vir3|87512,0,0,0
Vir3|87513,0,0,0
Vir3|87514,0,0,0
Vir3|87515,0,0,0
Vir3|87516,0,0,0
Vir3|87517,0,0,0
Vir3|87518,0,0,0
Vir3|87519,0,0,0
Vir3|87520,0,0,0
Vir3|87521,0,0,0
Vir3|87522,0,0,0
Vir3|87523,0,0,0
Vir3|87524,0,0,0
Vir3|87525,0,0,0
Vir3|87526,0,0,0
Vir3|87527,0,0,0
Vir3|87528,0,0,0
Vir3|87529,0,0,0
Vir3|87530,0,0,0
Vir3|87531,0,0,0
Vir3|87532,0,0,0
Vir3|87533,0,0,0
Vir3|87534,0,0,0
Vir3|87535,0,0,0
Vir3|87536,0,0,0
Vir3|87537,0,0,0
Vir3|87538,0,0,0
Vir3|87539,0,0,0
Vir3|87540,0,0,0
Vir3|87541,0,0,0
Vir3|87542,0,0,0
Vir3|87543,0,0,0
Vir3|87544,0,0,0
Vir3|87545,0,0,0
Vir3|87546,0,0,0
Vir3|87547,0,0,0
Vir3|87548,0,0,0
Vir3|87549,0,0,0
Vir3|87550,0,0,0
Vir3|87551,0,0,0
Vir3|87552,0,0,0
Vir3|87553,0,0,0
Vir3|87554,0,0,0
Vir3|87555,0,0,0
Vir3|87556,0,0,0
Vir3|87557,0,0,0
Vir3|87558,0,0,0
Vir3|87559,0,0,0
Vir3|87560,0,0,0
Vir3|87561,0,0,0
Vir3|87562,0,0,0
Vir3|87563,0,0,0
Vir3|87564,0,0,0
Vir3|87565,0,0,0
Vir3|87566,0,0,0
Vir3|87567,0,0,0
Vir3|87568,0,0,0
Vir3|87569,0,0,0
Vir3|87570,0,0,0
Vir3|87571,0,0,0
Vir3|87572,0,0,0
Vir3|87573,0,0,0
Vir3|87574,0,0,0
Vir3|87575,0,0,0
Vir3|87576,0,0,0
Vir3|87577,0,0,0
Vir3|87578,0,0,0
Vir3|87579,0,0,0
Vir3|87580,0,0,0
Vir3|87581,0,0,0
Vir3|87582,0,0,0
Vir3|87583,0,0,0
Vir3|87584,0,0,0
Vir3|87585,0,0,0
Vir3|87586,0,0,0
Vir3|87587,0,0,0
Vir3|87588,0,0,0
Vir3|87589,0,0,0
Vir3|87590,0,0,0
Vir3|87591,0,0,0
Vir3|87592,0,0,0
Vir3|87593,0,0,0
Vir3|87594,0,0,0
Vir3|87595,0,0,0
Vir3|87596,0,0,0
Vir3|87597,0,0,0
Vir3|87598,0,0,0
Vir3|87599,0,0,0
Vir3|87600,0,0,0
Vir3|87601,0,0,0
Vir3|87602,0,0,0
Vir3|87603,0,0,0
Vir3|87604,0,0,0
Vir3|87605,0,0,0
Vir3|87606,0,0,0
Vir3|87607,0,0,0
Vir3|87608,0,0,0
Vir3|87609,0,0,0
Vir3|87610,0,0,0
Vir3|87611,0,0,0
Vir3|87612,0,0,0
Vir3|87613,0,0,0
Vir3|87614,0,0,0
Vir3|87615,0,0,0
Vir3|87616,0,0,0
Vir3|87617,0,0,0
Vir3|87618,0,0,0
Vir3|87619,0,0,0
Vir3|87620,0,0,0
Vir3|87621,0,0,0
Vir3|87622,0,0,0
Vir3|87623,0,0,0
Vir3|87624,0,0,0
Vir3|87625,0,0,0
Vir3|87626,0,0,0
Vir3|87627,0,0,0
Vir3|87628,0,0,0
Vir3|87629,0,0,0
Vir3|87630,0,0,0
Vir3|87631,0,0,0
Vir3|87632,0,0,0
Vir3|87633,0,0,0
Vir3|87634,0,0,0
Vir3|87635,0,0,0
Vir3|87636,0,0,0
Vir3|87637,0,0,0
Vir3|87638,0,0,0
Vir3|87639,0,0,0
Vir3|87640,0,0,0
Vir3|87641,0,0,0
Vir3|87642,0,0,0
Vir3|87643,0,0,0
Vir3|87644,0,0,0
Vir3|87645,0,0,0
Vir3|87646,0,0,0
Vir3|87647,0,0,0
Vir3|87648,0,0,0
Vir3|87649,0,0,0
Vir3|87650,0,0,0
Vir3|87651,0,0,0
Vir3|87652,0,0,0
Vir3|87653,0,0,0
Vir3|87654,0,0,0
Vir3|87655,0,0,0
Vir3|87656,0,0,0
Vir3|87657,0,0,0
Vir3|87658,0,0,0
Vir3|87659,0,0,0
Vir3|87660,0,0,0
Vir3|87661,0,0,0
Vir3|87662,0,0,0
Vir3|87663,0,0,0
Vir3|87664,0,0,0
Vir3|87665,0,0,0
Vir3|87666,0,0,0
Vir3|87667,0,0,0
Vir3|87668,0,0,0
Vir3|87669,0,0,0
Vir3|87670,0,0,0
Vir3|87671,0,0,0
Vir3|87672,0,0,0
Vir3|87673,0,0,0
Vir3|87674,0,0,0
Vir3|87675,0,0,0
Vir3|87676,0,0,0
Vir3|87677,0,0,0
Vir3|87678,0,0,0
Vir3|87679,0,0,0
Vir3|87680,0,0,0
Vir3|87681,0,0,0
Vir3|87682,0,0,0
Vir3|87683,0,0,0
Vir3|87684,0,0,0
Vir3|87685,0,0,0
Vir3|87686,0,0,0
Vir3|87687,0,0,0
Vir3|87688,0,0,0
Vir3|87689,0,0,0
Vir3|87690,0,0,0
Vir3|87691,0,0,0
Vir3|87692,0,0,0
Vir3|87693,0,0,0
Vir3|87694,0,0,0
Vir3|87695,0,0,0
Vir3|87696,0,0,0
Vir3|87697,0,0,0
Vir3|87698,0,0,0
Vir3|87699,0,0,0
Vir3|87700,0,0,0
Vir3|87701,0,0,0
Vir3|87702,0,0,0
Vir3|87703,0,0,0
Vir3|87704,0,0,0
Vir3|87705,0,0,0
Vir3|87706,0,0,0
Vir3|87707,0,0,0
Vir3|87708,0,0,0
Vir3|87709,0,0,0
Vir3|87710,0,0,0
Vir3|87711,0,0,0
Vir3|87712,0,0,0
Vir3|87713,0,0,0
Vir3|87714,0,0,0
Vir3|87715,0,0,0
Vir3|87716,0,0,0
Vir3|87717,0,0,0
Vir3|87718,0,0,0
Vir3|87719,0,0,0
Vir3|87720,0,0,0
Vir3|87721,0,0,0
Vir3|87722,0,0,0
Vir3|87723,0,0,0
Vir3|87724,0,0,0
Vir3|87725,0,0,0
Vir3|87726,0,0,0
Vir3|87727,0,0,0
Vir3|87728,0,0,0
Vir3|87729,0,0,0
Vir3|87730,0,0,0
Vir3|87731,0,0,0
Vir3|87732,0,0,0
Vir3|87733,0,0,0
Vir3|87734,0,0,0
Vir3|87735,0,0,0
Vir3|87736,0,0,0
Vir3|87737,0,0,0
Vir3|87738,0,0,0
Vir3|87739,0,0,0
Vir3|87740,0,0,0
Vir3|87741,0,0,0
Vir3|87742,0,0,0
Vir3|87743,0,0,0
Vir3|87744,0,0,0
Vir3|87745,0,0,0
Vir3|87746,0,0,0
Vir3|87747,0,0,0
Vir3|87748,0,0,0
Vir3|87749,0,0,0
Vir3|87750,0,0,0
Vir3|87751,0,0,0
Vir3|87752,0,0,0
Vir3|87753,0,0,0
Vir3|87754,0,0,0
Vir3|87755,0,0,0
Vir3|87756,0,0,0
Vir3|87757,0,0,0
Vir3|87758,0,0,0
Vir3|87759,0,0,0
Vir3|87760,0,0,0
Vir3|87761,0,0,0
Vir3|87762,0,0,0
Vir3|87763,0,0,0
Vir3|87764,0,0,0
Vir3|87765,0,0,0
Vir3|87766,0,0,0
Vir3|87767,0,0,0
Vir3|87768,0,0,0
Vir3|87769,0,0,0
Vir3|87770,0,0,0
Vir3|87771,0,0,0
Vir3|87772,0,0,0
Vir3|87773,0,0,0
Vir3|87774,0,0,0
Vir3|87775,0,0,0
Vir3|87776,0,0,0
Vir3|87777,0,0,0
Vir3|87778,0,0,0
Vir3|87779,0,0,0
Vir3|87780,0,0,0
Vir3|87781,0,0,0
Vir3|87782,0,0,0
Vir3|87783,0,0,0
Vir3|87784,0,0,0
Vir3|87785,0,0,0
Vir3|87786,0,0,0
Vir3|87787,0,0,0
Vir3|87788,0,0,0
Vir3|87789,0,0,0
Vir3|87790,0,0,0
Vir3|87791,0,0,0
Vir3|87792,0,0,0
Vir3|87793,0,0,0
Vir3|87794,0,0,0
Vir3|87795,0,0,0
Vir3|87796,0,0,0
Vir3|87797,0,0,0
Vir3|87798,0,0,0
Vir3|87799,0,0,0
Vir3|87800,0,0,0
