CoV|P0C6U8.112.BC1	16568
CoV|P0C6U8.112.BC2	8654
CoV|P0C6U8.113.BC1	23148
CoV|P0C6U8.113.BC2	18592
CoV|P0C6U8.114.BC1	19211
CoV|P0C6U8.114.BC2	14100
CoV|P0C6U8.115.BC1	15333
CoV|P0C6U8.115.BC2	29360
CoV|P0C6U8.116.BC1	23388
CoV|P0C6U8.116.BC2	19748
CoV|P0C6U8.117.BC1	42276
CoV|P0C6U8.117.BC2	19372
CoV|P0C6U8.118.BC1	25994
CoV|P0C6U8.118.BC2	24219
CoV|P0C6U8.119.BC1	24145
CoV|P0C6U8.119.BC2	13501
CoV|P0C6U8.12.BC1	43254
CoV|P0C6U8.12.BC2	22960
CoV|P0C6U8.120.BC1	22259
CoV|P0C6U8.120.BC2	36402
CoV|P0C6U8.121.BC1	16461
CoV|P0C6U8.121.BC2	11567
CoV|P0C6U8.122.BC1	18527
CoV|P0C6U8.122.BC2	20883
CoV|P0C6U8.123.BC1	17025
CoV|P0C6U8.123.BC2	15562
CoV|P0C6U8.124.BC1	26138
CoV|P0C6U8.124.BC2	32990
CoV|P0C6U8.125.BC1	23888
CoV|P0C6U8.125.BC2	11838
CoV|P0C6U8.126.BC1	20134
CoV|P0C6U8.126.BC2	25282
CoV|P0C6U8.127.BC1	52411
CoV|P0C6U8.127.BC2	36019
CoV|P0C6U8.128.BC1	44442
CoV|P0C6U8.128.BC2	61618
CoV|P0C6U8.129.BC1	35053
CoV|P0C6U8.129.BC2	21532
CoV|P0C6U8.13.BC1	16519
CoV|P0C6U8.13.BC2	20812
CoV|P0C6U8.130.BC1	46308
CoV|P0C6U8.130.BC2	30088
CoV|P0C6U8.131.BC1	24562
CoV|P0C6U8.131.BC2	24755
CoV|P0C6U8.132.BC1	34429
CoV|P0C6U8.132.BC2	36170
CoV|P0C6U8.133.BC1	51061
CoV|P0C6U8.133.BC2	46662
CoV|P0C6U8.134.BC1	11031
CoV|P0C6U8.134.BC2	24991
CoV|P0C6U8.135.BC1	13018
CoV|P0C6U8.135.BC2	10879
CoV|P0C6U8.136.BC1	15445
CoV|P0C6U8.136.BC2	14987
CoV|P0C6U8.137.BC1	7580
CoV|P0C6U8.137.BC2	15703
CoV|P0C6U8.138.BC1	17363
CoV|P0C6U8.138.BC2	19207
CoV|P0C6U8.139.BC1	30209
CoV|P0C6U8.139.BC2	23770
CoV|P0C6U8.14.BC1	18245
CoV|P0C6U8.14.BC2	13509
CoV|P0C6U8.140.BC1	23212
CoV|P0C6U8.140.BC2	42755
CoV|P0C6U8.141.BC1	62668
CoV|P0C6U8.141.BC2	37128
CoV|P0C6U8.142.BC1	41755
CoV|P0C6U8.142.BC2	19776
CoV|P0C6U8.143.BC1	44917
CoV|P0C6U8.143.BC2	16709
CoV|P0C6U8.144.BC1	10609
CoV|P0C6U8.144.BC2	4400
CoV|P0C6U8.145.BC1	23654
CoV|P0C6U8.145.BC2	10460
CoV|P0C6U8.146.BC1	52847
CoV|P0C6U8.146.BC2	38508
CoV|P0C6U8.147.BC1	48228
CoV|P0C6U8.147.BC2	33573
CoV|P0C6U8.148.BC1	23651
CoV|P0C6U8.148.BC2	28468
CoV|P0C6U8.149.BC1	21232
CoV|P0C6U8.149.BC2	21330
CoV|P0C6U8.15.BC1	7824
CoV|P0C6U8.15.BC2	15252
CoV|P0C6U8.150.BC1	21766
CoV|P0C6U8.150.BC2	18630
CoV|P0C6U8.151.BC1	16553
CoV|P0C6U8.151.BC2	24100
CoV|P0C6U8.152.BC1	20162
CoV|P0C6U8.152.BC2	18720
CoV|P0C6U8.153.BC1	22696
CoV|P0C6U8.153.BC2	14902
CoV|P0C6U8.154.BC1	29833
CoV|P0C6U8.154.BC2	37789
CoV|P0C6U8.155.BC1	35906
CoV|P0C6U8.155.BC2	45162
CoV|P0C6U8.16.BC1	14396
CoV|P0C6U8.16.BC2	7287
CoV|P0C6U8.17.BC1	20909
CoV|P0C6U8.17.BC2	32358
CoV|P0C6U8.18.BC1	42397
CoV|P0C6U8.18.BC2	42263
CoV|P0C6U8.19.BC1	24630
CoV|P0C6U8.19.BC2	12902
CoV|P0C6U8.2.BC1	32633
CoV|P0C6U8.2.BC2	23962
CoV|P0C6U8.20.BC1	7570
CoV|P0C6U8.20.BC2	17236
CoV|P0C6U8.21.BC1	23094
CoV|P0C6U8.21.BC2	11152
CoV|P0C6U8.22.BC1	5214
CoV|P0C6U8.22.BC2	8957
CoV|P0C6U8.23.BC1	4546
CoV|P0C6U8.23.BC2	9548
CoV|P0C6U8.24.BC1	13171
CoV|P0C6U8.24.BC2	12519
CoV|P0C6U8.25.BC1	21611
CoV|P0C6U8.25.BC2	23319
CoV|P0C6U8.26.BC1	32621
CoV|P0C6U8.26.BC2	29187
CoV|P0C6U8.27.BC1	34326
CoV|P0C6U8.27.BC2	43220
CoV|P0C6U8.28.BC1	38674
CoV|P0C6U8.28.BC2	7025
CoV|P0C6U8.29.BC1	20363
CoV|P0C6U8.29.BC2	38096
CoV|P0C6U8.3.BC1	11421
CoV|P0C6U8.3.BC2	31335
CoV|P0C6U8.30.BC1	21362
CoV|P0C6U8.30.BC2	13880
CoV|P0C6U8.31.BC1	20335
CoV|P0C6U8.31.BC2	8555
CoV|P0C6U8.32.BC1	24352
CoV|P0C6U8.32.BC2	4779
CoV|P0C6U8.33.BC1	20235
CoV|P0C6U8.33.BC2	31376
CoV|P0C6U8.34.BC1	31418
CoV|P0C6U8.34.BC2	17698
CoV|P0C6U8.35.BC1	37619
CoV|P0C6U8.35.BC2	32699
CoV|P0C6U8.36.BC1	18452
CoV|P0C6U8.36.BC2	36030
CoV|P0C6U8.37.BC1	43765
CoV|P0C6U8.37.BC2	15069
CoV|P0C6U8.38.BC1	21927
CoV|P0C6U8.38.BC2	13210
CoV|P0C6U8.39.BC1	11816
CoV|P0C6U8.39.BC2	15011
CoV|P0C6U8.4.BC1	9378
CoV|P0C6U8.4.BC2	38083
CoV|P0C6U8.40.BC1	11322
CoV|P0C6U8.40.BC2	7656
CoV|P0C6U8.41.BC1	4542
CoV|P0C6U8.41.BC2	32579
CoV|P0C6U8.42.BC1	13414
CoV|P0C6U8.42.BC2	18858
CoV|P0C6U8.43.BC1	38578
CoV|P0C6U8.43.BC2	16936
CoV|P0C6U8.44.BC1	45408
CoV|P0C6U8.44.BC2	32734
CoV|P0C6U8.45.BC1	24895
CoV|P0C6U8.45.BC2	20365
CoV|P0C6U8.46.BC1	24410
CoV|P0C6U8.46.BC2	15857
CoV|P0C6U8.47.BC1	31067
CoV|P0C6U8.47.BC2	43267
CoV|P0C6U8.48.BC1	7481
CoV|P0C6U8.48.BC2	1930
CoV|P0C6U8.49.BC1	17604
CoV|P0C6U8.49.BC2	12161
CoV|P0C6U8.5.BC1	28125
CoV|P0C6U8.5.BC2	28556
CoV|P0C6U8.50.BC1	35290
CoV|P0C6U8.50.BC2	40336
CoV|P0C6U8.51.BC1	44717
CoV|P0C6U8.51.BC2	23448
CoV|P0C6U8.52.BC1	12689
CoV|P0C6U8.52.BC2	32213
CoV|P0C6U8.53.BC1	31836
CoV|P0C6U8.53.BC2	25210
CoV|P0C6U8.54.BC1	15623
CoV|P0C6U8.54.BC2	22735
CoV|P0C6U8.55.BC1	31421
CoV|P0C6U8.55.BC2	14955
CoV|P0C6U8.56.BC1	34900
CoV|P0C6U8.56.BC2	19820
CoV|P0C6U8.57.BC1	10846
CoV|P0C6U8.57.BC2	25984
CoV|P0C6U8.58.BC1	18388
CoV|P0C6U8.58.BC2	10500
CoV|P0C6U8.59.BC1	6824
CoV|P0C6U8.59.BC2	11811
CoV|P0C6U8.6.BC1	25215
CoV|P0C6U8.6.BC2	13818
CoV|P0C6U8.60.BC1	19505
CoV|P0C6U8.60.BC2	20411
CoV|P0C6U8.61.BC1	34410
CoV|P0C6U8.61.BC2	23576
CoV|P0C6U8.62.BC1	30095
CoV|P0C6U8.62.BC2	22210
CoV|P0C6U8.63.BC1	29615
CoV|P0C6U8.63.BC2	22752
CoV|P0C6U8.64.BC1	20026
CoV|P0C6U8.64.BC2	25017
CoV|P0C6U8.65.BC1	25211
CoV|P0C6U8.65.BC2	28758
CoV|P0C6U8.66.BC1	24942
CoV|P0C6U8.66.BC2	53846
CoV|P0C6U8.67.BC1	15797
CoV|P0C6U8.67.BC2	48156
CoV|P0C6U8.68.BC1	26232
CoV|P0C6U8.68.BC2	21474
CoV|P0C6U8.69.BC1	29642
CoV|P0C6U8.69.BC2	19013
CoV|P0C6U8.7.BC1	7665
CoV|P0C6U8.7.BC2	11812
CoV|P0C6U8.70.BC1	18552
CoV|P0C6U8.70.BC2	34654
CoV|P0C6U8.71.BC1	20738
CoV|P0C6U8.71.BC2	20079
CoV|P0C6U8.72.BC1	15086
CoV|P0C6U8.72.BC2	40410
CoV|P0C6U8.73.BC1	41005
CoV|P0C6U8.73.BC2	17657
CoV|P0C6U8.74.BC1	15711
CoV|P0C6U8.74.BC2	39485
CoV|P0C6U8.75.BC1	18156
CoV|P0C6U8.75.BC2	39144
CoV|P0C6U8.76.BC1	24904
CoV|P0C6U8.76.BC2	13728
CoV|P0C6U8.77.BC1	7184
CoV|P0C6U8.77.BC2	16584
CoV|P0C6U8.78.BC1	36312
CoV|P0C6U8.78.BC2	27790
CoV|P0C6U8.79.BC1	12262
CoV|P0C6U8.79.BC2	6928
CoV|P0C6U8.8.BC1	28383
CoV|P0C6U8.8.BC2	25934
CoV|P0C6U8.80.BC1	18329
CoV|P0C6U8.80.BC2	19654
CoV|P0C6U8.81.BC1	28106
CoV|P0C6U8.81.BC2	27461
CoV|P0C6U8.82.BC1	30148
CoV|P0C6U8.82.BC2	42275
CoV|P0C6U8.83.BC1	25874
CoV|P0C6U8.83.BC2	38007
CoV|P0C6U8.84.BC1	21709
CoV|P0C6U8.84.BC2	11560
CoV|P0C6U8.85.BC1	37541
CoV|P0C6U8.85.BC2	24544
CoV|P0C6U8.86.BC1	23488
CoV|P0C6U8.86.BC2	50938
CoV|P0C6U8.87.BC1	17604
CoV|P0C6U8.87.BC2	30718
CoV|P0C6U8.88.BC1	14226
CoV|P0C6U8.88.BC2	9645
CoV|P0C6U8.89.BC1	6501
CoV|P0C6U8.89.BC2	18975
CoV|P0C6U8.9.BC1	19097
CoV|P0C6U8.9.BC2	17093
CoV|P0C6U8.90.BC1	36558
CoV|P0C6U8.90.BC2	22242
CoV|P0C6U8.91.BC1	9600
CoV|P0C6U8.91.BC2	32174
CoV|P0C6U8.92.BC1	21523
CoV|P0C6U8.92.BC2	13518
CoV|P0C6U8.93.BC1	27808
CoV|P0C6U8.93.BC2	19800
CoV|P0C6U8.94.BC1	53294
CoV|P0C6U8.94.BC2	46420
CoV|P0C6U8.95.BC1	14537
CoV|P0C6U8.95.BC2	25857
CoV|P0C6U8.96.BC1	18725
CoV|P0C6U8.96.BC2	19347
CoV|P0C6U8.97.BC1	48175
CoV|P0C6U8.97.BC2	31911
CoV|P0C6U8.98.BC1	16885
CoV|P0C6U8.98.BC2	29025
CoV|P0C6U8.99.BC1	20199
CoV|P0C6U8.99.BC2	21318
CoV|P0C6V9.155.BC1	56211
CoV|P0C6V9.155.BC2	63841
CoV|P0C6V9.156.BC1	31807
CoV|P0C6V9.156.BC2	33462
CoV|P0C6V9.157.BC1	14816
CoV|P0C6V9.157.BC2	22905
CoV|P0C6V9.158.BC1	13001
CoV|P0C6V9.158.BC2	25480
CoV|P0C6V9.159.BC1	28901
CoV|P0C6V9.159.BC2	24870
CoV|P0C6V9.160.BC1	20674
CoV|P0C6V9.160.BC2	17540
CoV|P0C6V9.161.BC1	15469
CoV|P0C6V9.161.BC2	15499
CoV|P0C6V9.162.BC1	19360
CoV|P0C6V9.162.BC2	11513
CoV|P0C6V9.163.BC1	37447
CoV|P0C6V9.163.BC2	34820
CoV|P0C6V9.164.BC1	13940
CoV|P0C6V9.164.BC2	35217
CoV|P0C6V9.165.BC1	19356
CoV|P0C6V9.165.BC2	32027
CoV|P0C6V9.166.BC1	11669
CoV|P0C6V9.166.BC2	27184
CoV|P0C6V9.167.BC1	22111
CoV|P0C6V9.167.BC2	8449
CoV|P0C6V9.168.BC1	14275
CoV|P0C6V9.168.BC2	28696
CoV|P0C6V9.169.BC1	38596
CoV|P0C6V9.169.BC2	43240
CoV|P0C6V9.170.BC1	20853
CoV|P0C6V9.170.BC2	34909
CoV|P0C6V9.171.BC1	12745
CoV|P0C6V9.171.BC2	19640
CoV|P0C6V9.172.BC1	9185
CoV|P0C6V9.172.BC2	6067
CoV|P0C6V9.173.BC1	27445
CoV|P0C6V9.173.BC2	16592
CoV|P0C6V9.174.BC1	19463
CoV|P0C6V9.174.BC2	10744
CoV|P0C6V9.175.BC1	13468
CoV|P0C6V9.175.BC2	2594
CoV|P0C6V9.176.BC1	2026
CoV|P0C6V9.176.BC2	2501
CoV|P0C6V9.177.BC1	28902
CoV|P0C6V9.177.BC2	34981
CoV|P0C6V9.178.BC1	11106
CoV|P0C6V9.178.BC2	11064
CoV|P0C6V9.179.BC1	26571
CoV|P0C6V9.179.BC2	14178
CoV|P0C6V9.180.BC1	18580
CoV|P0C6V9.180.BC2	6811
CoV|P0C6V9.181.BC1	16763
CoV|P0C6V9.181.BC2	13675
CoV|P0C6V9.182.BC1	16284
CoV|P0C6V9.182.BC2	18571
CoV|P0C6V9.183.BC1	15810
CoV|P0C6V9.183.BC2	7145
CoV|P0C6V9.184.BC1	35648
CoV|P0C6V9.184.BC2	25477
CoV|P0C6V9.185.BC1	29913
CoV|P0C6V9.185.BC2	28314
CoV|P0C6V9.186.BC1	13803
CoV|P0C6V9.186.BC2	7283
CoV|P0C6V9.187.BC1	10187
CoV|P0C6V9.187.BC2	4925
CoV|P0C6V9.188.BC1	27919
CoV|P0C6V9.188.BC2	34330
CoV|P0C6V9.189.BC1	28571
CoV|P0C6V9.189.BC2	38820
CoV|P0C6V9.190.BC1	11606
CoV|P0C6V9.190.BC2	30810
CoV|P0C6V9.191.BC1	27544
CoV|P0C6V9.191.BC2	16765
CoV|P0C6V9.192.BC1	32292
CoV|P0C6V9.192.BC2	41921
CoV|P0C6V9.193.BC1	33132
CoV|P0C6V9.193.BC2	27323
CoV|P0C6V9.194.BC1	22745
CoV|P0C6V9.194.BC2	19280
CoV|P0C6V9.195.BC1	8263
CoV|P0C6V9.195.BC2	26698
CoV|P0C6V9.196.BC1	20729
CoV|P0C6V9.196.BC2	13146
CoV|P0C6V9.197.BC1	19953
CoV|P0C6V9.197.BC2	18213
CoV|P0C6V9.198.BC1	19715
CoV|P0C6V9.198.BC2	35509
CoV|P0C6V9.199.BC1	32172
CoV|P0C6V9.199.BC2	35106
CoV|P0C6V9.200.BC1	16192
CoV|P0C6V9.200.BC2	23537
CoV|P0C6V9.201.BC1	28103
CoV|P0C6V9.201.BC2	35284
CoV|P0C6V9.202.BC1	28802
CoV|P0C6V9.202.BC2	16233
CoV|P0C6V9.203.BC1	24611
CoV|P0C6V9.203.BC2	58653
CoV|P0C6V9.204.BC1	42159
CoV|P0C6V9.204.BC2	28048
CoV|P0C6V9.205.BC1	19204
CoV|P0C6V9.205.BC2	19838
CoV|P0C6V9.206.BC1	43204
CoV|P0C6V9.206.BC2	47689
CoV|P0C6V9.207.BC1	36042
CoV|P0C6V9.207.BC2	14712
CoV|P0C6V9.208.BC1	16479
CoV|P0C6V9.208.BC2	9676
CoV|P0C6V9.209.BC1	13568
CoV|P0C6V9.209.BC2	17605
CoV|P0C6V9.210.BC1	41439
CoV|P0C6V9.210.BC2	41490
CoV|P0C6V9.211.BC1	47053
CoV|P0C6V9.211.BC2	1500
CoV|P0C6V9.212.BC1	24276
CoV|P0C6V9.212.BC2	11852
CoV|P0C6V9.213.BC1	35252
CoV|P0C6V9.213.BC2	27980
CoV|P0C6V9.214.BC1	31948
CoV|P0C6V9.214.BC2	20670
CoV|P0C6V9.215.BC1	11768
CoV|P0C6V9.215.BC2	17024
CoV|P0C6V9.216.BC1	9374
CoV|P0C6V9.216.BC2	11056
CoV|P0C6V9.217.BC1	17049
CoV|P0C6V9.217.BC2	13954
CoV|P0C6V9.218.BC1	11448
CoV|P0C6V9.218.BC2	5937
CoV|P0C6V9.219.BC1	33412
CoV|P0C6V9.219.BC2	30067
CoV|P0C6V9.220.BC1	33328
CoV|P0C6V9.220.BC2	41133
CoV|P0C6V9.221.BC1	36071
CoV|P0C6V9.221.BC2	25451
CoV|P0C6V9.222.BC1	39632
CoV|P0C6V9.222.BC2	27864
CoV|P0C6V9.223.BC1	17035
CoV|P0C6V9.223.BC2	11026
CoV|P0C6V9.224.BC1	21803
CoV|P0C6V9.224.BC2	14877
CoV|P0C6V9.225.BC1	26826
CoV|P0C6V9.225.BC2	43258
CoV|P0C6V9.226.BC1	36991
CoV|P0C6V9.226.BC2	27913
CoV|P0C6V9.227.BC1	53759
CoV|P0C6V9.227.BC2	43020
CoV|P0C6V9.228.BC1	19839
CoV|P0C6V9.228.BC2	14700
CoV|P0C6V9.229.BC1	7669
CoV|P0C6V9.229.BC2	8381
CoV|P0C6V9.230.BC1	38024
CoV|P0C6V9.230.BC2	38072
CoV|P0C6V9.231.BC1	31463
CoV|P0C6V9.231.BC2	22215
CoV|P0C6V9.232.BC1	20634
CoV|P0C6V9.232.BC2	27106
CoV|P0C6V9.233.BC1	71884
CoV|P0C6V9.233.BC2	62243
CoV|P0C6V9.234.BC1	21272
CoV|P0C6V9.234.BC2	31706
CoV|P0C6V9.235.BC1	15628
CoV|P0C6V9.235.BC2	25412
CoV|P0C6V9.236.BC1	17527
CoV|P0C6V9.236.BC2	27854
CoV|P0C6V9.237.BC1	14671
CoV|P0C6V9.237.BC2	9564
CoV|P0C6V9.238.BC1	19770
CoV|P0C6V9.238.BC2	25157
CoV|P0C6V9.239.BC1	28309
CoV|P0C6V9.239.BC2	8866
CoV|P0C6V9.240.BC1	2164
CoV|P0C6V9.240.BC2	18658
CoV|P0C6V9.241.BC1	7977
CoV|P0C6V9.241.BC2	6191
CoV|P0C6V9.242.BC1	20823
CoV|P0C6V9.242.BC2	18773
CoV|P0C6V9.243.BC1	27110
CoV|P0C6V9.243.BC2	31004
CoV|P0C6V9.244.BC1	46464
CoV|P0C6V9.244.BC2	48572
CoV|P0C6V9.245.BC1	21084
CoV|P0C6V9.245.BC2	28256
CoV|P0C6V9.246.BC1	15484
CoV|P0C6V9.246.BC2	14333
CoV|P0C6V9.247.BC1	14165
CoV|P0C6V9.247.BC2	22480
CoV|P0C6V9.248.BC1	7785
CoV|P0C6V9.248.BC2	2518
CoV|P0C6V9.249.BC1	12432
CoV|P0C6V9.249.BC2	12397
CoV|P0C6V9.250.BC1	22989
CoV|P0C6V9.250.BC2	17669
CoV|P0C6V9.251.BC1	17091
CoV|P0C6V9.251.BC2	25312
CoV|P0C6W2.10.BC1	23049
CoV|P0C6W2.10.BC2	21181
CoV|P0C6W2.100.BC1	8761
CoV|P0C6W2.100.BC2	17514
CoV|P0C6W2.101.BC1	17678
CoV|P0C6W2.101.BC2	15891
CoV|P0C6W2.102.BC1	8811
CoV|P0C6W2.102.BC2	24662
CoV|P0C6W2.103.BC1	43443
CoV|P0C6W2.103.BC2	26002
CoV|P0C6W2.104.BC1	14205
CoV|P0C6W2.104.BC2	23264
CoV|P0C6W2.105.BC1	28044
CoV|P0C6W2.105.BC2	34430
CoV|P0C6W2.106.BC1	17069
CoV|P0C6W2.106.BC2	19426
CoV|P0C6W2.107.BC1	25542
CoV|P0C6W2.107.BC2	30617
CoV|P0C6W2.108.BC1	46538
CoV|P0C6W2.108.BC2	42661
CoV|P0C6W2.109.BC1	51966
CoV|P0C6W2.109.BC2	41013
CoV|P0C6W2.11.BC1	48695
CoV|P0C6W2.11.BC2	50586
CoV|P0C6W2.110.BC1	27284
CoV|P0C6W2.110.BC2	28614
CoV|P0C6W2.111.BC1	831
CoV|P0C6W2.111.BC2	17985
CoV|P0C6W2.112.BC1	14380
CoV|P0C6W2.112.BC2	11369
CoV|P0C6W2.113.BC1	16637
CoV|P0C6W2.113.BC2	21524
CoV|P0C6W2.114.BC1	38120
CoV|P0C6W2.114.BC2	24521
CoV|P0C6W2.115.BC1	52349
CoV|P0C6W2.115.BC2	17214
CoV|P0C6W2.116.BC1	12087
CoV|P0C6W2.116.BC2	33157
CoV|P0C6W2.117.BC1	13336
CoV|P0C6W2.117.BC2	15456
CoV|P0C6W2.118.BC1	15840
CoV|P0C6W2.118.BC2	22591
CoV|P0C6W2.119.BC1	17303
CoV|P0C6W2.119.BC2	35536
CoV|P0C6W2.12.BC1	21781
CoV|P0C6W2.12.BC2	17605
CoV|P0C6W2.120.BC1	20160
CoV|P0C6W2.120.BC2	22639
CoV|P0C6W2.121.BC1	20510
CoV|P0C6W2.121.BC2	10189
CoV|P0C6W2.122.BC1	9688
CoV|P0C6W2.122.BC2	16420
CoV|P0C6W2.123.BC1	19916
CoV|P0C6W2.123.BC2	30735
CoV|P0C6W2.124.BC1	18408
CoV|P0C6W2.124.BC2	18874
CoV|P0C6W2.125.BC1	22157
CoV|P0C6W2.125.BC2	17721
CoV|P0C6W2.126.BC1	29727
CoV|P0C6W2.126.BC2	8232
CoV|P0C6W2.127.BC1	34283
CoV|P0C6W2.127.BC2	25448
CoV|P0C6W2.128.BC1	31071
CoV|P0C6W2.128.BC2	43000
CoV|P0C6W2.129.BC1	25208
CoV|P0C6W2.129.BC2	37600
CoV|P0C6W2.13.BC1	17727
CoV|P0C6W2.13.BC2	20029
CoV|P0C6W2.130.BC1	28257
CoV|P0C6W2.130.BC2	25540
CoV|P0C6W2.131.BC1	29667
CoV|P0C6W2.131.BC2	23606
CoV|P0C6W2.132.BC1	35689
CoV|P0C6W2.132.BC2	32790
CoV|P0C6W2.133.BC1	79635
CoV|P0C6W2.133.BC2	63086
CoV|P0C6W2.134.BC1	19308
CoV|P0C6W2.134.BC2	9947
CoV|P0C6W2.135.BC1	25072
CoV|P0C6W2.135.BC2	20013
CoV|P0C6W2.136.BC1	14341
CoV|P0C6W2.136.BC2	12230
CoV|P0C6W2.137.BC1	6207
CoV|P0C6W2.137.BC2	14753
CoV|P0C6W2.138.BC1	10109
CoV|P0C6W2.138.BC2	9496
CoV|P0C6W2.139.BC1	27548
CoV|P0C6W2.139.BC2	44748
CoV|P0C6W2.14.BC1	13414
CoV|P0C6W2.14.BC2	19039
CoV|P0C6W2.140.BC1	24502
CoV|P0C6W2.140.BC2	41806
CoV|P0C6W2.141.BC1	44878
CoV|P0C6W2.141.BC2	45437
CoV|P0C6W2.142.BC1	39744
CoV|P0C6W2.142.BC2	31453
CoV|P0C6W2.143.BC1	18515
CoV|P0C6W2.143.BC2	23267
CoV|P0C6W2.144.BC1	29464
CoV|P0C6W2.144.BC2	18807
CoV|P0C6W2.145.BC1	36519
CoV|P0C6W2.145.BC2	35597
CoV|P0C6W2.146.BC1	53637
CoV|P0C6W2.146.BC2	30262
CoV|P0C6W2.147.BC1	26800
CoV|P0C6W2.147.BC2	38977
CoV|P0C6W2.148.BC1	22916
CoV|P0C6W2.148.BC2	17985
CoV|P0C6W2.149.BC1	26978
CoV|P0C6W2.149.BC2	18902
CoV|P0C6W2.15.BC1	16541
CoV|P0C6W2.15.BC2	11461
CoV|P0C6W2.150.BC1	18692
CoV|P0C6W2.150.BC2	5728
CoV|P0C6W2.151.BC1	22090
CoV|P0C6W2.151.BC2	22763
CoV|P0C6W2.152.BC1	16843
CoV|P0C6W2.152.BC2	23615
CoV|P0C6W2.153.BC1	18313
CoV|P0C6W2.153.BC2	16842
CoV|P0C6W2.154.BC1	22719
CoV|P0C6W2.154.BC2	23940
CoV|P0C6W2.155.BC1	46199
CoV|P0C6W2.155.BC2	37283
CoV|P0C6W2.156.BC1	13763
CoV|P0C6W2.156.BC2	29119
CoV|P0C6W2.157.BC1	11671
CoV|P0C6W2.157.BC2	10048
CoV|P0C6W2.158.BC1	32842
CoV|P0C6W2.158.BC2	15424
CoV|P0C6W2.159.BC1	11627
CoV|P0C6W2.159.BC2	39997
CoV|P0C6W2.16.BC1	3917
CoV|P0C6W2.16.BC2	6545
CoV|P0C6W2.160.BC1	23098
CoV|P0C6W2.160.BC2	15714
CoV|P0C6W2.161.BC1	3876
CoV|P0C6W2.161.BC2	26521
CoV|P0C6W2.162.BC1	12241
CoV|P0C6W2.162.BC2	29824
CoV|P0C6W2.163.BC1	17611
CoV|P0C6W2.163.BC2	12410
CoV|P0C6W2.164.BC1	17418
CoV|P0C6W2.164.BC2	18171
CoV|P0C6W2.165.BC1	4289
CoV|P0C6W2.165.BC2	8724
CoV|P0C6W2.166.BC1	20721
CoV|P0C6W2.166.BC2	12490
CoV|P0C6W2.167.BC1	27146
CoV|P0C6W2.167.BC2	19173
CoV|P0C6W2.168.BC1	19183
CoV|P0C6W2.168.BC2	44035
CoV|P0C6W2.169.BC1	26458
CoV|P0C6W2.169.BC2	52275
CoV|P0C6W2.17.BC1	33254
CoV|P0C6W2.17.BC2	32869
CoV|P0C6W2.170.BC1	32752
CoV|P0C6W2.170.BC2	26884
CoV|P0C6W2.171.BC1	8702
CoV|P0C6W2.171.BC2	13791
CoV|P0C6W2.172.BC1	6342
CoV|P0C6W2.172.BC2	6809
CoV|P0C6W2.173.BC1	44913
CoV|P0C6W2.173.BC2	47092
CoV|P0C6W2.174.BC1	32755
CoV|P0C6W2.174.BC2	19338
CoV|P0C6W2.175.BC1	19782
CoV|P0C6W2.175.BC2	18046
CoV|P0C6W2.176.BC1	24773
CoV|P0C6W2.176.BC2	30387
CoV|P0C6W2.177.BC1	36392
CoV|P0C6W2.177.BC2	15831
CoV|P0C6W2.178.BC1	3522
CoV|P0C6W2.178.BC2	16795
CoV|P0C6W2.179.BC1	22807
CoV|P0C6W2.179.BC2	31649
CoV|P0C6W2.18.BC1	620
CoV|P0C6W2.18.BC2	44664
CoV|P0C6W2.180.BC1	46312
CoV|P0C6W2.180.BC2	20696
CoV|P0C6W2.181.BC1	15494
CoV|P0C6W2.181.BC2	17708
CoV|P0C6W2.182.BC1	13249
CoV|P0C6W2.182.BC2	22988
CoV|P0C6W2.183.BC1	11814
CoV|P0C6W2.183.BC2	15471
CoV|P0C6W2.184.BC1	34619
CoV|P0C6W2.184.BC2	40946
CoV|P0C6W2.185.BC1	20132
CoV|P0C6W2.185.BC2	22150
CoV|P0C6W2.186.BC1	7784
CoV|P0C6W2.186.BC2	5418
CoV|P0C6W2.187.BC1	28881
CoV|P0C6W2.187.BC2	11537
CoV|P0C6W2.188.BC1	9664
CoV|P0C6W2.188.BC2	54278
CoV|P0C6W2.189.BC1	45449
CoV|P0C6W2.189.BC2	22869
CoV|P0C6W2.19.BC1	29458
CoV|P0C6W2.19.BC2	33305
CoV|P0C6W2.190.BC1	4035
CoV|P0C6W2.190.BC2	2331
CoV|P0C6W2.191.BC1	32963
CoV|P0C6W2.191.BC2	47025
CoV|P0C6W2.192.BC1	41851
CoV|P0C6W2.192.BC2	40067
CoV|P0C6W2.193.BC1	13391
CoV|P0C6W2.193.BC2	15024
CoV|P0C6W2.194.BC1	8552
CoV|P0C6W2.194.BC2	21273
CoV|P0C6W2.195.BC1	16289
CoV|P0C6W2.195.BC2	11754
CoV|P0C6W2.196.BC1	20791
CoV|P0C6W2.196.BC2	20120
CoV|P0C6W2.197.BC1	15115
CoV|P0C6W2.197.BC2	18709
CoV|P0C6W2.198.BC1	18848
CoV|P0C6W2.198.BC2	13537
CoV|P0C6W2.199.BC1	12950
CoV|P0C6W2.199.BC2	10363
CoV|P0C6W2.2.BC1	19480
CoV|P0C6W2.2.BC2	19055
CoV|P0C6W2.20.BC1	9071
CoV|P0C6W2.20.BC2	14187
CoV|P0C6W2.200.BC1	32988
CoV|P0C6W2.200.BC2	31688
